# Renewables.ninja Solar PV (Point API) - 52.463, -1.994 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""52.46348915344535"""," ""lon"": ""-1.9943627498566803"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""125"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
25/05/2019 22:00,25/05/2019 23:00,0,0,0,11.965,,,,,,,,,,,,,
25/05/2019 23:00,26/05/2019 00:00,0,0,0,11.566,,,,,,,,,,,,,
26/05/2019 00:00,26/05/2019 01:00,0,0,0,11.105,,,,,,,,,,,,,
26/05/2019 01:00,26/05/2019 02:00,0,0,0,10.87,,,,,,,,,,,,,
26/05/2019 02:00,26/05/2019 03:00,0,0,0,10.879,,,,,,,,,,,,,
26/05/2019 03:00,26/05/2019 04:00,0,0,0,10.905,,,,,,,,,,,,,
26/05/2019 04:00,26/05/2019 05:00,0.007,0.005,0.013,11.114,,,,,,,,,,,,,
26/05/2019 05:00,26/05/2019 06:00,0.048,0.012,0.055,11.762,,,,,,,,,,,,,
26/05/2019 06:00,26/05/2019 07:00,0.123,0.035,0.114,12.705,,,,,,,,,,,,,
26/05/2019 07:00,26/05/2019 08:00,0.3,0.155,0.191,14.318,,,,,,,,,,,,,
26/05/2019 08:00,26/05/2019 09:00,0.25,0.069,0.222,15.219,,,,,,,,,,,,,
26/05/2019 09:00,26/05/2019 10:00,0.206,0.029,0.213,15.424,,,,,,,,,,,,,
26/05/2019 10:00,26/05/2019 11:00,0.25,0.037,0.254,15.888,,,,,,,,,,,,,
26/05/2019 11:00,26/05/2019 12:00,0.326,0.068,0.313,16.628,,,,,,,,,,,,,
26/05/2019 12:00,26/05/2019 13:00,0.276,0.037,0.286,16.681,,,,,,,,,,,,,
26/05/2019 13:00,26/05/2019 14:00,0.175,0.01,0.199,15.824,,,,,,,,,,,,,
26/05/2019 14:00,26/05/2019 15:00,0.168,0.009,0.191,15.12,,,,,,,,,,,,,
26/05/2019 15:00,26/05/2019 16:00,0.253,0.042,0.253,15.474,,,,,,,,,,,,,
26/05/2019 16:00,26/05/2019 17:00,0.15,0.023,0.157,15.686,,,,,,,,,,,,,
26/05/2019 17:00,26/05/2019 18:00,0.082,0,0.105,15.167,,,,,,,,,,,,,
26/05/2019 18:00,26/05/2019 19:00,0.066,0,0.087,14.1,,,,,,,,,,,,,
26/05/2019 19:00,26/05/2019 20:00,0.018,0,0.032,12.331,,,,,,,,,,,,,
26/05/2019 20:00,26/05/2019 21:00,0,0,0,10.509,,,,,,,,,,,,,
26/05/2019 21:00,26/05/2019 22:00,0,0,0,9.787,,,,,,,,,,,,,
26/05/2019 22:00,26/05/2019 23:00,0,0,0,9.241,,,,,,,,,,,,,
26/05/2019 23:00,27/05/2019 00:00,0,0,0,8.913,,,,,,,,,,,,,
27/05/2019 00:00,27/05/2019 01:00,0,0,0,8.694,,,,,,,,,,,,,
27/05/2019 01:00,27/05/2019 02:00,0,0,0,8.764,,,,,,,,,,,,,
27/05/2019 02:00,27/05/2019 03:00,0,0,0,8.494,,,,,,,,,,,,,
27/05/2019 03:00,27/05/2019 04:00,0,0,0,8.295,,,,,,,,,,,,,
27/05/2019 04:00,27/05/2019 05:00,0.006,0.004,0.011,8.375,,,,,,,,,,,,,
27/05/2019 05:00,27/05/2019 06:00,0.056,0.018,0.056,8.945,,,,,,,,,,,,,
27/05/2019 06:00,27/05/2019 07:00,0.281,0.203,0.114,10.288,,,,,,,,,,,,,
27/05/2019 07:00,27/05/2019 08:00,0.529,0.515,0.104,11.841,,,,,,,,,,,,,
27/05/2019 08:00,27/05/2019 09:00,0.63,0.645,0.114,12.88,,,,,,,,,,,,,
27/05/2019 09:00,27/05/2019 10:00,0.67,0.686,0.134,13.677,,,,,,,,,,,,,
27/05/2019 10:00,27/05/2019 11:00,0.676,0.682,0.149,14.306,,,,,,,,,,,,,
27/05/2019 11:00,27/05/2019 12:00,0.663,0.662,0.153,14.707,,,,,,,,,,,,,
27/05/2019 12:00,27/05/2019 13:00,0.603,0.57,0.16,14.888,,,,,,,,,,,,,
27/05/2019 13:00,27/05/2019 14:00,0.498,0.409,0.18,14.797,,,,,,,,,,,,,
27/05/2019 14:00,27/05/2019 15:00,0.377,0.236,0.201,14.521,,,,,,,,,,,,,
27/05/2019 15:00,27/05/2019 16:00,0.263,0.092,0.211,14.165,,,,,,,,,,,,,
27/05/2019 16:00,27/05/2019 17:00,0.17,0.009,0.192,13.619,,,,,,,,,,,,,
27/05/2019 17:00,27/05/2019 18:00,0.109,0,0.133,12.809,,,,,,,,,,,,,
27/05/2019 18:00,27/05/2019 19:00,0.049,0,0.068,11.744,,,,,,,,,,,,,
27/05/2019 19:00,27/05/2019 20:00,0.007,0,0.018,10.577,,,,,,,,,,,,,
27/05/2019 20:00,27/05/2019 21:00,0,0,0,9.731,,,,,,,,,,,,,
27/05/2019 21:00,27/05/2019 22:00,0,0,0,9.307,,,,,,,,,,,,,
27/05/2019 22:00,27/05/2019 23:00,0,0,0,8.771,,,,,,,,,,,,,
27/05/2019 23:00,28/05/2019 00:00,0,0,0,8.269,,,,,,,,,,,,,
28/05/2019 00:00,28/05/2019 01:00,0,0,0,7.873,,,,,,,,,,,,,
28/05/2019 01:00,28/05/2019 02:00,0,0,0,7.596,,,,,,,,,,,,,
28/05/2019 02:00,28/05/2019 03:00,0,0,0,7.391,,,,,,,,,,,,,
28/05/2019 03:00,28/05/2019 04:00,0,0,0,7.24,,,,,,,,,,,,,
28/05/2019 04:00,28/05/2019 05:00,0.01,0.007,0.014,7.273,,,,,,,,,,,,,
28/05/2019 05:00,28/05/2019 06:00,0.091,0.045,0.066,8.052,,,,,,,,,,,,,
28/05/2019 06:00,28/05/2019 07:00,0.253,0.173,0.113,9.213,,,,,,,,,,,,,
28/05/2019 07:00,28/05/2019 08:00,0.479,0.434,0.117,10.497,,,,,,,,,,,,,
28/05/2019 08:00,28/05/2019 09:00,0.606,0.6,0.12,11.642,,,,,,,,,,,,,
28/05/2019 09:00,28/05/2019 10:00,0.666,0.679,0.129,12.584,,,,,,,,,,,,,
28/05/2019 10:00,28/05/2019 11:00,0.672,0.677,0.143,13.306,,,,,,,,,,,,,
28/05/2019 11:00,28/05/2019 12:00,0.65,0.639,0.152,13.907,,,,,,,,,,,,,
28/05/2019 12:00,28/05/2019 13:00,0.583,0.538,0.162,14.29,,,,,,,,,,,,,
28/05/2019 13:00,28/05/2019 14:00,0.514,0.463,0.147,14.644,,,,,,,,,,,,,
28/05/2019 14:00,28/05/2019 15:00,0.399,0.329,0.136,14.739,,,,,,,,,,,,,
28/05/2019 15:00,28/05/2019 16:00,0.263,0.19,0.115,14.742,,,,,,,,,,,,,
28/05/2019 16:00,28/05/2019 17:00,0.11,0.033,0.102,14.435,,,,,,,,,,,,,
28/05/2019 17:00,28/05/2019 18:00,0.068,0,0.089,13.831,,,,,,,,,,,,,
28/05/2019 18:00,28/05/2019 19:00,0.06,0,0.08,12.74,,,,,,,,,,,,,
28/05/2019 19:00,28/05/2019 20:00,0.019,0,0.033,10.702,,,,,,,,,,,,,
28/05/2019 20:00,28/05/2019 21:00,0,0,0.001,8.365,,,,,,,,,,,,,
28/05/2019 21:00,28/05/2019 22:00,0,0,0,7.136,,,,,,,,,,,,,
28/05/2019 22:00,28/05/2019 23:00,0,0,0,6.246,,,,,,,,,,,,,
28/05/2019 23:00,29/05/2019 00:00,0,0,0,5.671,,,,,,,,,,,,,
29/05/2019 00:00,29/05/2019 01:00,0,0,0,5.606,,,,,,,,,,,,,
29/05/2019 01:00,29/05/2019 02:00,0,0,0,5.818,,,,,,,,,,,,,
29/05/2019 02:00,29/05/2019 03:00,0,0,0,6.007,,,,,,,,,,,,,
29/05/2019 03:00,29/05/2019 04:00,0,0,0,6.024,,,,,,,,,,,,,
29/05/2019 04:00,29/05/2019 05:00,0.008,0.004,0.014,5.886,,,,,,,,,,,,,
29/05/2019 05:00,29/05/2019 06:00,0.098,0.044,0.074,6.944,,,,,,,,,,,,,
29/05/2019 06:00,29/05/2019 07:00,0.287,0.197,0.125,8.644,,,,,,,,,,,,,
29/05/2019 07:00,29/05/2019 08:00,0.459,0.379,0.147,10.484,,,,,,,,,,,,,
29/05/2019 08:00,29/05/2019 09:00,0.563,0.491,0.172,11.73,,,,,,,,,,,,,
29/05/2019 09:00,29/05/2019 10:00,0.509,0.341,0.254,12.254,,,,,,,,,,,,,
29/05/2019 10:00,29/05/2019 11:00,0.362,0.106,0.309,12.185,,,,,,,,,,,,,
29/05/2019 11:00,29/05/2019 12:00,0.237,0.023,0.248,11.768,,,,,,,,,,,,,
29/05/2019 12:00,29/05/2019 13:00,0.153,0.007,0.173,11.414,,,,,,,,,,,,,
29/05/2019 13:00,29/05/2019 14:00,0.126,0.004,0.147,11.503,,,,,,,,,,,,,
29/05/2019 14:00,29/05/2019 15:00,0.141,0.005,0.163,12.182,,,,,,,,,,,,,
29/05/2019 15:00,29/05/2019 16:00,0.155,0.005,0.178,13.297,,,,,,,,,,,,,
29/05/2019 16:00,29/05/2019 17:00,0.13,0.001,0.156,14.27,,,,,,,,,,,,,
29/05/2019 17:00,29/05/2019 18:00,0.089,0,0.113,14.576,,,,,,,,,,,,,
29/05/2019 18:00,29/05/2019 19:00,0.062,0,0.083,14.42,,,,,,,,,,,,,
29/05/2019 19:00,29/05/2019 20:00,0.018,0,0.032,13.69,,,,,,,,,,,,,
29/05/2019 20:00,29/05/2019 21:00,0,0,0,12.871,,,,,,,,,,,,,
29/05/2019 21:00,29/05/2019 22:00,0,0,0,12.5,,,,,,,,,,,,,
29/05/2019 22:00,29/05/2019 23:00,0,0,0,12.22,,,,,,,,,,,,,
29/05/2019 23:00,30/05/2019 00:00,0,0,0,11.837,,,,,,,,,,,,,
30/05/2019 00:00,30/05/2019 01:00,0,0,0,11.439,,,,,,,,,,,,,
30/05/2019 01:00,30/05/2019 02:00,0,0,0,11.089,,,,,,,,,,,,,
30/05/2019 02:00,30/05/2019 03:00,0,0,0,10.806,,,,,,,,,,,,,
30/05/2019 03:00,30/05/2019 04:00,0,0,0,10.595,,,,,,,,,,,,,
30/05/2019 04:00,30/05/2019 05:00,0.039,0.037,0.02,10.766,,,,,,,,,,,,,
30/05/2019 05:00,30/05/2019 06:00,0.193,0.16,0.064,11.767,,,,,,,,,,,,,
30/05/2019 06:00,30/05/2019 07:00,0.256,0.181,0.113,13.189,,,,,,,,,,,,,
30/05/2019 07:00,30/05/2019 08:00,0.373,0.282,0.151,14.628,,,,,,,,,,,,,
30/05/2019 08:00,30/05/2019 09:00,0.53,0.482,0.154,16.264,,,,,,,,,,,,,
30/05/2019 09:00,30/05/2019 10:00,0.586,0.553,0.166,17.767,,,,,,,,,,,,,
30/05/2019 10:00,30/05/2019 11:00,0.641,0.647,0.157,18.872,,,,,,,,,,,,,
30/05/2019 11:00,30/05/2019 12:00,0.625,0.622,0.162,19.55,,,,,,,,,,,,,
30/05/2019 12:00,30/05/2019 13:00,0.554,0.502,0.181,19.818,,,,,,,,,,,,,
30/05/2019 13:00,30/05/2019 14:00,0.475,0.394,0.182,19.808,,,,,,,,,,,,,
30/05/2019 14:00,30/05/2019 15:00,0.374,0.272,0.174,19.512,,,,,,,,,,,,,
30/05/2019 15:00,30/05/2019 16:00,0.259,0.15,0.157,19.032,,,,,,,,,,,,,
30/05/2019 16:00,30/05/2019 17:00,0.147,0.022,0.157,18.196,,,,,,,,,,,,,
30/05/2019 17:00,30/05/2019 18:00,0.107,0,0.134,17.05,,,,,,,,,,,,,
30/05/2019 18:00,30/05/2019 19:00,0.065,0,0.086,15.827,,,,,,,,,,,,,
30/05/2019 19:00,30/05/2019 20:00,0.02,0,0.035,14.284,,,,,,,,,,,,,
30/05/2019 20:00,30/05/2019 21:00,0,0,0.001,12.838,,,,,,,,,,,,,
30/05/2019 21:00,30/05/2019 22:00,0,0,0,12.407,,,,,,,,,,,,,
30/05/2019 22:00,30/05/2019 23:00,0,0,0,11.985,,,,,,,,,,,,,
30/05/2019 23:00,31/05/2019 00:00,0,0,0,11.558,,,,,,,,,,,,,
31/05/2019 00:00,31/05/2019 01:00,0,0,0,11.144,,,,,,,,,,,,,
31/05/2019 01:00,31/05/2019 02:00,0,0,0,10.765,,,,,,,,,,,,,
31/05/2019 02:00,31/05/2019 03:00,0,0,0,10.674,,,,,,,,,,,,,
31/05/2019 03:00,31/05/2019 04:00,0,0,0,10.675,,,,,,,,,,,,,
31/05/2019 04:00,31/05/2019 05:00,0.019,0.013,0.02,11.247,,,,,,,,,,,,,
31/05/2019 05:00,31/05/2019 06:00,0.094,0.046,0.072,12.252,,,,,,,,,,,,,
31/05/2019 06:00,31/05/2019 07:00,0.163,0.069,0.123,13.403,,,,,,,,,,,,,
31/05/2019 07:00,31/05/2019 08:00,0.263,0.127,0.178,14.659,,,,,,,,,,,,,
31/05/2019 08:00,31/05/2019 09:00,0.417,0.279,0.211,15.858,,,,,,,,,,,,,
31/05/2019 09:00,31/05/2019 10:00,0.517,0.399,0.222,16.783,,,,,,,,,,,,,
31/05/2019 10:00,31/05/2019 11:00,0.518,0.375,0.25,17.382,,,,,,,,,,,,,
31/05/2019 11:00,31/05/2019 12:00,0.519,0.366,0.262,17.852,,,,,,,,,,,,,
31/05/2019 12:00,31/05/2019 13:00,0.478,0.303,0.27,18.14,,,,,,,,,,,,,
31/05/2019 13:00,31/05/2019 14:00,0.43,0.255,0.257,18.323,,,,,,,,,,,,,
31/05/2019 14:00,31/05/2019 15:00,0.362,0.202,0.226,18.404,,,,,,,,,,,,,
31/05/2019 15:00,31/05/2019 16:00,0.261,0.116,0.192,18.359,,,,,,,,,,,,,
31/05/2019 16:00,31/05/2019 17:00,0.132,0.032,0.131,18.235,,,,,,,,,,,,,
31/05/2019 17:00,31/05/2019 18:00,0.078,0,0.102,17.728,,,,,,,,,,,,,
31/05/2019 18:00,31/05/2019 19:00,0.059,0,0.08,16.673,,,,,,,,,,,,,
31/05/2019 19:00,31/05/2019 20:00,0.02,0,0.035,14.998,,,,,,,,,,,,,
31/05/2019 20:00,31/05/2019 21:00,0,0,0.001,13.432,,,,,,,,,,,,,
31/05/2019 21:00,31/05/2019 22:00,0,0,0,12.421,,,,,,,,,,,,,
31/05/2019 22:00,31/05/2019 23:00,0,0,0,11.648,,,,,,,,,,,,,
31/05/2019 23:00,01/06/2019 00:00,0,0,0,10.828,,,,,,,,,,,,,
01/06/2019 00:00,01/06/2019 01:00,0,0,0,10.105,,,,,,,,,,,,,
01/06/2019 01:00,01/06/2019 02:00,0,0,0,9.489,,,,,,,,,,,,,
01/06/2019 02:00,01/06/2019 03:00,0,0,0,9.165,,,,,,,,,,,,,
01/06/2019 03:00,01/06/2019 04:00,0,0,0,9.064,,,,,,,,,,,,,
01/06/2019 04:00,01/06/2019 05:00,0.014,0.007,0.019,9.445,,,,,,,,,,,,,
01/06/2019 05:00,01/06/2019 06:00,0.069,0.023,0.066,10.842,,,,,,,,,,,,,
01/06/2019 06:00,01/06/2019 07:00,0.235,0.14,0.13,12.229,,,,,,,,,,,,,
01/06/2019 07:00,01/06/2019 08:00,0.465,0.406,0.139,14.572,,,,,,,,,,,,,
01/06/2019 08:00,01/06/2019 09:00,0.566,0.531,0.154,16.255,,,,,,,,,,,,,
01/06/2019 09:00,01/06/2019 10:00,0.605,0.563,0.181,17.46,,,,,,,,,,,,,
01/06/2019 10:00,01/06/2019 11:00,0.585,0.492,0.229,18.508,,,,,,,,,,,,,
01/06/2019 11:00,01/06/2019 12:00,0.444,0.216,0.316,18.903,,,,,,,,,,,,,
01/06/2019 12:00,01/06/2019 13:00,0.311,0.064,0.303,18.812,,,,,,,,,,,,,
01/06/2019 13:00,01/06/2019 14:00,0.309,0.061,0.304,19.027,,,,,,,,,,,,,
01/06/2019 14:00,01/06/2019 15:00,0.297,0.061,0.291,19.334,,,,,,,,,,,,,
01/06/2019 15:00,01/06/2019 16:00,0.224,0.025,0.243,19.375,,,,,,,,,,,,,
01/06/2019 16:00,01/06/2019 17:00,0.162,0.004,0.193,19.278,,,,,,,,,,,,,
01/06/2019 17:00,01/06/2019 18:00,0.102,0,0.13,18.83,,,,,,,,,,,,,
01/06/2019 18:00,01/06/2019 19:00,0.048,0,0.068,17.762,,,,,,,,,,,,,
01/06/2019 19:00,01/06/2019 20:00,0.011,0,0.024,16.412,,,,,,,,,,,,,
01/06/2019 20:00,01/06/2019 21:00,0,0,0.001,15.357,,,,,,,,,,,,,
01/06/2019 21:00,01/06/2019 22:00,0,0,0,14.829,,,,,,,,,,,,,
01/06/2019 22:00,01/06/2019 23:00,0,0,0,14.379,,,,,,,,,,,,,
01/06/2019 23:00,02/06/2019 00:00,0,0,0,13.664,,,,,,,,,,,,,
02/06/2019 00:00,02/06/2019 01:00,0,0,0,13.134,,,,,,,,,,,,,
02/06/2019 01:00,02/06/2019 02:00,0,0,0,12.823,,,,,,,,,,,,,
02/06/2019 02:00,02/06/2019 03:00,0,0,0,12.186,,,,,,,,,,,,,
02/06/2019 03:00,02/06/2019 04:00,0,0,0,11.784,,,,,,,,,,,,,
02/06/2019 04:00,02/06/2019 05:00,0.012,0.006,0.018,12.015,,,,,,,,,,,,,
02/06/2019 05:00,02/06/2019 06:00,0.078,0.028,0.071,12.739,,,,,,,,,,,,,
02/06/2019 06:00,02/06/2019 07:00,0.131,0.037,0.121,13.729,,,,,,,,,,,,,
02/06/2019 07:00,02/06/2019 08:00,0.109,0.014,0.12,14.368,,,,,,,,,,,,,
02/06/2019 08:00,02/06/2019 09:00,0.171,0.024,0.178,15.288,,,,,,,,,,,,,
02/06/2019 09:00,02/06/2019 10:00,0.265,0.057,0.252,16.391,,,,,,,,,,,,,
02/06/2019 10:00,02/06/2019 11:00,0.338,0.098,0.299,17.182,,,,,,,,,,,,,
02/06/2019 11:00,02/06/2019 12:00,0.423,0.185,0.319,18.001,,,,,,,,,,,,,
02/06/2019 12:00,02/06/2019 13:00,0.516,0.362,0.266,19.059,,,,,,,,,,,,,
02/06/2019 13:00,02/06/2019 14:00,0.442,0.265,0.266,19.377,,,,,,,,,,,,,
02/06/2019 14:00,02/06/2019 15:00,0.338,0.125,0.275,18.805,,,,,,,,,,,,,
02/06/2019 15:00,02/06/2019 16:00,0.255,0.058,0.243,17.925,,,,,,,,,,,,,
02/06/2019 16:00,02/06/2019 17:00,0.168,0.023,0.178,17.189,,,,,,,,,,,,,
02/06/2019 17:00,02/06/2019 18:00,0.115,0,0.142,15.915,,,,,,,,,,,,,
02/06/2019 18:00,02/06/2019 19:00,0.07,0,0.092,14.258,,,,,,,,,,,,,
02/06/2019 19:00,02/06/2019 20:00,0.024,0,0.039,12.37,,,,,,,,,,,,,
02/06/2019 20:00,02/06/2019 21:00,0,0,0.001,10.832,,,,,,,,,,,,,
02/06/2019 21:00,02/06/2019 22:00,0,0,0,10.103,,,,,,,,,,,,,
02/06/2019 22:00,02/06/2019 23:00,0,0,0,9.7,,,,,,,,,,,,,
02/06/2019 23:00,03/06/2019 00:00,0,0,0,9.283,,,,,,,,,,,,,
03/06/2019 00:00,03/06/2019 01:00,0,0,0,8.86,,,,,,,,,,,,,
03/06/2019 01:00,03/06/2019 02:00,0,0,0,8.609,,,,,,,,,,,,,
03/06/2019 02:00,03/06/2019 03:00,0,0,0,8.503,,,,,,,,,,,,,
03/06/2019 03:00,03/06/2019 04:00,0,0,0,8.599,,,,,,,,,,,,,
03/06/2019 04:00,03/06/2019 05:00,0.024,0.016,0.022,8.486,,,,,,,,,,,,,
03/06/2019 05:00,03/06/2019 06:00,0.174,0.131,0.07,9.477,,,,,,,,,,,,,
03/06/2019 06:00,03/06/2019 07:00,0.393,0.362,0.086,10.908,,,,,,,,,,,,,
03/06/2019 07:00,03/06/2019 08:00,0.544,0.544,0.096,12.37,,,,,,,,,,,,,
03/06/2019 08:00,03/06/2019 09:00,0.648,0.682,0.105,13.559,,,,,,,,,,,,,
03/06/2019 09:00,03/06/2019 10:00,0.693,0.738,0.119,14.492,,,,,,,,,,,,,
03/06/2019 10:00,03/06/2019 11:00,0.7,0.74,0.133,15.288,,,,,,,,,,,,,
03/06/2019 11:00,03/06/2019 12:00,0.657,0.659,0.152,15.856,,,,,,,,,,,,,
03/06/2019 12:00,03/06/2019 13:00,0.596,0.563,0.164,16.251,,,,,,,,,,,,,
03/06/2019 13:00,03/06/2019 14:00,0.475,0.359,0.206,16.334,,,,,,,,,,,,,
03/06/2019 14:00,03/06/2019 15:00,0.345,0.159,0.244,16.165,,,,,,,,,,,,,
03/06/2019 15:00,03/06/2019 16:00,0.258,0.081,0.221,15.922,,,,,,,,,,,,,
03/06/2019 16:00,03/06/2019 17:00,0.165,0.021,0.175,15.544,,,,,,,,,,,,,
03/06/2019 17:00,03/06/2019 18:00,0.117,0,0.144,14.827,,,,,,,,,,,,,
03/06/2019 18:00,03/06/2019 19:00,0.058,0,0.078,13.777,,,,,,,,,,,,,
03/06/2019 19:00,03/06/2019 20:00,0.016,0,0.03,12.312,,,,,,,,,,,,,
03/06/2019 20:00,03/06/2019 21:00,0,0,0.001,10.786,,,,,,,,,,,,,
03/06/2019 21:00,03/06/2019 22:00,0,0,0,10.229,,,,,,,,,,,,,
03/06/2019 22:00,03/06/2019 23:00,0,0,0,9.776,,,,,,,,,,,,,
03/06/2019 23:00,04/06/2019 00:00,0,0,0,9.253,,,,,,,,,,,,,
04/06/2019 00:00,04/06/2019 01:00,0,0,0,8.831,,,,,,,,,,,,,
04/06/2019 01:00,04/06/2019 02:00,0,0,0,8.505,,,,,,,,,,,,,
04/06/2019 02:00,04/06/2019 03:00,0,0,0,8.259,,,,,,,,,,,,,
04/06/2019 03:00,04/06/2019 04:00,0,0,0,8.04,,,,,,,,,,,,,
04/06/2019 04:00,04/06/2019 05:00,0.012,0.005,0.019,8.394,,,,,,,,,,,,,
04/06/2019 05:00,04/06/2019 06:00,0.062,0.016,0.065,9.309,,,,,,,,,,,,,
04/06/2019 06:00,04/06/2019 07:00,0.141,0.04,0.126,10.38,,,,,,,,,,,,,
04/06/2019 07:00,04/06/2019 08:00,0.247,0.09,0.192,11.579,,,,,,,,,,,,,
04/06/2019 08:00,04/06/2019 09:00,0.352,0.159,0.245,12.719,,,,,,,,,,,,,
04/06/2019 09:00,04/06/2019 10:00,0.446,0.241,0.279,13.934,,,,,,,,,,,,,
04/06/2019 10:00,04/06/2019 11:00,0.498,0.291,0.298,15.034,,,,,,,,,,,,,
04/06/2019 11:00,04/06/2019 12:00,0.494,0.266,0.322,15.86,,,,,,,,,,,,,
04/06/2019 12:00,04/06/2019 13:00,0.371,0.094,0.34,16.021,,,,,,,,,,,,,
04/06/2019 13:00,04/06/2019 14:00,0.182,0.01,0.205,15.465,,,,,,,,,,,,,
04/06/2019 14:00,04/06/2019 15:00,0.136,0.004,0.16,15.004,,,,,,,,,,,,,
04/06/2019 15:00,04/06/2019 16:00,0.118,0.002,0.142,14.729,,,,,,,,,,,,,
04/06/2019 16:00,04/06/2019 17:00,0.081,0,0.103,14.382,,,,,,,,,,,,,
04/06/2019 17:00,04/06/2019 18:00,0.079,0,0.102,14.124,,,,,,,,,,,,,
04/06/2019 18:00,04/06/2019 19:00,0.069,0,0.091,13.674,,,,,,,,,,,,,
04/06/2019 19:00,04/06/2019 20:00,0.021,0,0.036,12.538,,,,,,,,,,,,,
04/06/2019 20:00,04/06/2019 21:00,0,0,0.001,11.104,,,,,,,,,,,,,
04/06/2019 21:00,04/06/2019 22:00,0,0,0,10.496,,,,,,,,,,,,,
04/06/2019 22:00,04/06/2019 23:00,0,0,0,10.03,,,,,,,,,,,,,
04/06/2019 23:00,05/06/2019 00:00,0,0,0,9.611,,,,,,,,,,,,,
05/06/2019 00:00,05/06/2019 01:00,0,0,0,9.096,,,,,,,,,,,,,
05/06/2019 01:00,05/06/2019 02:00,0,0,0,8.845,,,,,,,,,,,,,
05/06/2019 02:00,05/06/2019 03:00,0,0,0,8.899,,,,,,,,,,,,,
05/06/2019 03:00,05/06/2019 04:00,0,0,0,8.971,,,,,,,,,,,,,
05/06/2019 04:00,05/06/2019 05:00,0.008,0.003,0.015,9.095,,,,,,,,,,,,,
05/06/2019 05:00,05/06/2019 06:00,0.047,0.01,0.054,9.415,,,,,,,,,,,,,
05/06/2019 06:00,05/06/2019 07:00,0.182,0.08,0.129,9.93,,,,,,,,,,,,,
05/06/2019 07:00,05/06/2019 08:00,0.518,0.48,0.122,11.072,,,,,,,,,,,,,
05/06/2019 08:00,05/06/2019 09:00,0.649,0.668,0.116,12.403,,,,,,,,,,,,,
05/06/2019 09:00,05/06/2019 10:00,0.702,0.739,0.127,13.567,,,,,,,,,,,,,
05/06/2019 10:00,05/06/2019 11:00,0.693,0.709,0.149,14.412,,,,,,,,,,,,,
05/06/2019 11:00,05/06/2019 12:00,0.69,0.713,0.144,15.13,,,,,,,,,,,,,
05/06/2019 12:00,05/06/2019 13:00,0.642,0.647,0.143,15.645,,,,,,,,,,,,,
05/06/2019 13:00,05/06/2019 14:00,0.49,0.362,0.219,15.642,,,,,,,,,,,,,
05/06/2019 14:00,05/06/2019 15:00,0.292,0.063,0.275,14.977,,,,,,,,,,,,,
05/06/2019 15:00,05/06/2019 16:00,0.241,0.031,0.249,14.729,,,,,,,,,,,,,
05/06/2019 16:00,05/06/2019 17:00,0.155,0.003,0.181,14.317,,,,,,,,,,,,,
05/06/2019 17:00,05/06/2019 18:00,0.093,0,0.117,13.746,,,,,,,,,,,,,
05/06/2019 18:00,05/06/2019 19:00,0.036,0,0.053,12.767,,,,,,,,,,,,,
05/06/2019 19:00,05/06/2019 20:00,0.006,0,0.016,11.395,,,,,,,,,,,,,
05/06/2019 20:00,05/06/2019 21:00,0,0,0.001,10.277,,,,,,,,,,,,,
05/06/2019 21:00,05/06/2019 22:00,0,0,0,9.737,,,,,,,,,,,,,
05/06/2019 22:00,05/06/2019 23:00,0,0,0,9.241,,,,,,,,,,,,,
05/06/2019 23:00,06/06/2019 00:00,0,0,0,8.786,,,,,,,,,,,,,
06/06/2019 00:00,06/06/2019 01:00,0,0,0,8.245,,,,,,,,,,,,,
06/06/2019 01:00,06/06/2019 02:00,0,0,0,7.669,,,,,,,,,,,,,
06/06/2019 02:00,06/06/2019 03:00,0,0,0,6.985,,,,,,,,,,,,,
06/06/2019 03:00,06/06/2019 04:00,0,0,0,6.197,,,,,,,,,,,,,
06/06/2019 04:00,06/06/2019 05:00,0.043,0.034,0.025,6.323,,,,,,,,,,,,,
06/06/2019 05:00,06/06/2019 06:00,0.219,0.184,0.063,8.272,,,,,,,,,,,,,
06/06/2019 06:00,06/06/2019 07:00,0.413,0.392,0.078,10.155,,,,,,,,,,,,,
06/06/2019 07:00,06/06/2019 08:00,0.565,0.576,0.088,11.678,,,,,,,,,,,,,
06/06/2019 08:00,06/06/2019 09:00,0.643,0.668,0.107,12.573,,,,,,,,,,,,,
